Date,Ticker,Sector,Industry,Open,High,Low,Close,Volume
2021-08-13,TSM,Automobiles,Semiconductors,115.07,115.52,114.49,115.5,4563785.0
2021-08-16,TSM,Automobiles,Semiconductors,115.1,115.48,114.095,114.63,5439250.0
2021-08-17,TSM,Automobiles,Semiconductors,113.73,113.85,110.75,111.11,13398802.0
2021-08-18,TSM,Automobiles,Semiconductors,111.74,113.0,110.38,110.45,9167291.0
2021-08-19,TSM,Automobiles,Semiconductors,109.0,110.97,107.68,110.52,12146912.0
2021-08-20,TSM,Automobiles,Semiconductors,109.14,109.71,107.73,108.12,13042016.0
2021-08-23,TSM,Automobiles,Semiconductors,110.08,111.33,109.27,110.96,9533453.0
2021-08-24,TSM,Automobiles,Semiconductors,111.82,113.065,111.8,112.11,6719811.0
2021-08-25,TSM,Automobiles,Semiconductors,115.71,119.18,115.61,117.03,22106785.0
2021-08-26,TSM,Automobiles,Semiconductors,117.98,118.46,116.35,118.1,9892122.0
2021-08-27,TSM,Automobiles,Semiconductors,118.33,119.3,117.69,118.49,6827711.0
2021-08-30,TSM,Automobiles,Semiconductors,118.88,119.5,118.47,118.99,6434244.0
2021-08-31,TSM,Automobiles,Semiconductors,120.01,120.8,118.7,119.01,8424941.0
2021-09-01,TSM,Automobiles,Semiconductors,120.215,121.36,119.56,120.46,8603893.0
2021-09-02,TSM,Automobiles,Semiconductors,120.94,121.39,120.46,120.79,6869814.0
2021-09-03,TSM,Automobiles,Semiconductors,121.58,124.48,121.26,123.97,10369888.0
2021-09-07,TSM,Automobiles,Semiconductors,124.62,125.28,123.89,124.7,9746856.0
2021-09-08,TSM,Automobiles,Semiconductors,122.97,123.14,121.23,121.89,7983285.0
2021-09-09,TSM,Automobiles,Semiconductors,122.19,123.49,121.88,122.68,5101323.0
2021-09-10,TSM,Automobiles,Semiconductors,123.02,124.335,122.89,122.97,5163940.0
2021-09-13,TSM,Automobiles,Semiconductors,122.94,124.1,122.202,123.62,6622769.0
2021-09-14,TSM,Automobiles,Semiconductors,123.63,123.63,122.4,123.09,5110493.0
2021-09-15,TSM,Automobiles,Semiconductors,122.405,122.5,120.88,121.5,5566531.0
2021-09-16,TSM,Automobiles,Semiconductors,120.0,121.13,119.35,120.79,7301357.0
2021-09-17,TSM,Automobiles,Semiconductors,120.19,120.47,117.69,117.75,10729198.0
2021-09-20,TSM,Automobiles,Semiconductors,115.2,116.01,113.55,114.7,8991029.0
2021-09-21,TSM,Automobiles,Semiconductors,115.65,115.87,114.553,114.96,8182230.0
2021-09-22,TSM,Automobiles,Semiconductors,115.23,116.24,114.91,115.87,5345592.0
2021-09-23,TSM,Automobiles,Semiconductors,116.97,116.97,115.59,116.19,5484707.0
2021-09-24,TSM,Automobiles,Semiconductors,116.0,116.56,115.525,115.64,4455865.0
2021-09-27,TSM,Automobiles,Semiconductors,115.7,116.57,115.01,116.15,5198843.0
2021-09-28,TSM,Automobiles,Semiconductors,114.33,115.04,111.85,111.9,9792250.0
2021-09-29,TSM,Automobiles,Semiconductors,112.3,112.85,111.02,111.62,6522356.0
2021-09-30,TSM,Automobiles,Semiconductors,112.43,113.35,111.65,111.65,6437891.0
2021-10-01,TSM,Automobiles,Semiconductors,112.0,112.3,110.3,111.56,5315200.0
2021-10-04,TSM,Automobiles,Semiconductors,111.0,111.43,108.52,109.02,8514511.0
2021-10-05,TSM,Automobiles,Semiconductors,109.8,110.35,109.22,109.26,8039615.0
2021-10-06,TSM,Automobiles,Semiconductors,108.44,109.52,107.58,109.34,7553611.0
2021-10-07,TSM,Automobiles,Semiconductors,111.0,111.71,110.49,110.83,7821918.0
2021-10-08,TSM,Automobiles,Semiconductors,110.98,111.07,109.51,110.04,5143409.0
2021-10-11,TSM,Automobiles,Semiconductors,110.08,111.71,109.9,110.26,5318487.0
2021-10-12,TSM,Automobiles,Semiconductors,110.47,111.03,108.555,109.2,9294631.0
2021-10-13,TSM,Automobiles,Semiconductors,109.32,110.05,108.95,109.98,7845095.0
2021-10-14,TSM,Automobiles,Semiconductors,114.14,114.74,111.16,112.56,16930481.0
2021-10-15,TSM,Automobiles,Semiconductors,114.78,114.95,112.96,114.86,11558807.0
2021-10-18,TSM,Automobiles,Semiconductors,113.42,115.35,113.42,115.34,6773808.0
2021-10-19,TSM,Automobiles,Semiconductors,115.8,116.98,115.63,116.96,5406087.0
2021-10-20,TSM,Automobiles,Semiconductors,116.88,117.025,115.55,115.59,8205785.0
2021-10-21,TSM,Automobiles,Semiconductors,115.01,116.35,114.6108,116.29,4640287.0
2021-10-22,TSM,Automobiles,Semiconductors,116.24,117.15,114.23,114.23,6283013.0
2021-10-25,TSM,Automobiles,Semiconductors,114.4,114.5499,113.11,113.64,6667685.0
2021-10-26,TSM,Automobiles,Semiconductors,114.94,115.3,113.72,114.18,4852307.0
2021-10-27,TSM,Automobiles,Semiconductors,114.03,115.06,113.71,113.75,5394494.0
2021-10-28,TSM,Automobiles,Semiconductors,113.66,116.02,113.54,116.01,5714261.0
2021-10-29,TSM,Automobiles,Semiconductors,114.07,114.19,113.22,113.7,7118867.0
2021-11-01,TSM,Automobiles,Semiconductors,113.58,114.34,113.35,114.12,4817868.0
2021-11-02,TSM,Automobiles,Semiconductors,113.59,114.8,113.54,114.11,4470432.0
2021-11-03,TSM,Automobiles,Semiconductors,113.44,114.1,112.7303,114.01,6073019.0
2021-11-04,TSM,Automobiles,Semiconductors,113.37,117.85,112.41,117.79,14682844.0
2021-11-05,TSM,Automobiles,Semiconductors,118.17,119.5299,116.25,117.8,8668123.0
2021-11-08,TSM,Automobiles,Semiconductors,118.39,122.25,117.05,120.91,15776322.0
2021-11-09,TSM,Automobiles,Semiconductors,121.25,123.27,120.17,121.78,9962148.0
2021-11-10,TSM,Automobiles,Semiconductors,119.6,120.8,117.68,118.2,9046064.0
2021-11-11,TSM,Automobiles,Semiconductors,119.26,120.465,117.8,118.19,6993951.0
2021-11-12,TSM,Automobiles,Semiconductors,118.39,118.82,117.27,118.69,6747101.0
2021-11-15,TSM,Automobiles,Semiconductors,119.32,119.64,117.51,118.12,5156986.0
2021-11-16,TSM,Automobiles,Semiconductors,117.69,118.38,117.16,118.08,5555127.0
2021-11-17,TSM,Automobiles,Semiconductors,118.0,119.55,117.51,119.06,6391350.0
2021-11-18,TSM,Automobiles,Semiconductors,119.97,123.555,119.8,123.39,13229657.0
2021-11-19,TSM,Automobiles,Semiconductors,122.03,124.8,122.02,124.26,9076350.0
2021-11-22,TSM,Automobiles,Semiconductors,123.5,128.09,123.21,124.75,16086015.0
2021-11-23,TSM,Automobiles,Semiconductors,122.72,123.2,119.52,121.36,10983988.0
2021-11-24,TSM,Automobiles,Semiconductors,120.0,120.87,118.395,120.71,6992624.0
2021-11-26,TSM,Automobiles,Semiconductors,117.5,119.04,116.52,117.09,6766865.0
2021-11-29,TSM,Automobiles,Semiconductors,118.36,119.88,117.9,119.28,7633952.0
2021-11-30,TSM,Automobiles,Semiconductors,118.1,120.17,115.76,117.15,10561774.0
2021-12-01,TSM,Automobiles,Semiconductors,119.22,123.51,119.22,120.63,12939395.0
2021-12-02,TSM,Automobiles,Semiconductors,120.35,123.4,120.02,121.7,8425542.0
2021-12-03,TSM,Automobiles,Semiconductors,121.0,121.85,117.98,119.33,7809043.0
2021-12-06,TSM,Automobiles,Semiconductors,118.89,119.5,116.58,119.14,5681181.0
2021-12-07,TSM,Automobiles,Semiconductors,120.54,122.58,120.26,122.32,7459249.0
2021-12-08,TSM,Automobiles,Semiconductors,121.63,122.22,120.11,121.8,5795681.0
2021-12-09,TSM,Automobiles,Semiconductors,121.18,122.09,119.49,119.5,6103894.0
2021-12-10,TSM,Automobiles,Semiconductors,120.0,120.79,118.24,119.13,5973913.0
2021-12-13,TSM,Automobiles,Semiconductors,118.86,119.03,116.39,116.42,5854263.0
2021-12-14,TSM,Automobiles,Semiconductors,115.44,116.98,115.25,116.29,6267349.0
2021-12-15,TSM,Automobiles,Semiconductors,116.79,120.51,116.48,120.4,6700712.0
2021-12-16,TSM,Automobiles,Semiconductors,120.34,120.75,116.135,116.57,9116058.0
2021-12-17,TSM,Automobiles,Semiconductors,116.29,117.49,115.93,116.32,11765679.0
2021-12-20,TSM,Automobiles,Semiconductors,115.92,116.62,113.91,114.94,6980781.0
2021-12-21,TSM,Automobiles,Semiconductors,116.07,117.5,115.08,117.44,6122925.0
2021-12-22,TSM,Automobiles,Semiconductors,116.92,121.44,116.83,121.3,9300126.0
2021-12-23,TSM,Automobiles,Semiconductors,120.96,121.79,119.84,120.68,6512512.0
2021-12-27,TSM,Automobiles,Semiconductors,121.22,123.26,121.2,122.7,6316917.0
2021-12-28,TSM,Automobiles,Semiconductors,123.38,123.66,121.87,122.06,6322707.0
2021-12-29,TSM,Automobiles,Semiconductors,121.8,123.15,120.97,121.41,5847669.0
2021-12-30,TSM,Automobiles,Semiconductors,121.0,121.5518,120.19,120.42,4187802.0
2021-12-31,TSM,Automobiles,Semiconductors,121.35,121.75,120.22,120.31,3837909.0
2022-01-03,TSM,Automobiles,Semiconductors,124.125,129.5859,124.0,128.8,18638186.0
2022-01-04,TSM,Automobiles,Semiconductors,130.87,135.5,130.3,133.4,25554943.0
2022-01-05,TSM,Automobiles,Semiconductors,130.71,130.88,126.88,127.06,17891191.0
2022-01-06,TSM,Automobiles,Semiconductors,127.0,129.0,124.81,128.47,16248974.0
2022-01-07,TSM,Automobiles,Semiconductors,126.55,127.14,123.31,123.5,21248087.0
2022-01-10,TSM,Automobiles,Semiconductors,125.11,125.87,123.26,125.01,11857712.0
2022-01-11,TSM,Automobiles,Semiconductors,126.54,129.55,125.4975,129.17,11909650.0
2022-01-12,TSM,Automobiles,Semiconductors,130.5,132.92,130.22,132.23,16389195.0
2022-01-13,TSM,Automobiles,Semiconductors,140.75,145.0,138.92,139.19,52019992.0
2022-01-14,TSM,Automobiles,Semiconductors,136.09,143.88,136.09,140.66,28255335.0
2022-01-18,TSM,Automobiles,Semiconductors,136.75,137.1799,133.29,133.83,14791715.0
2022-01-19,TSM,Automobiles,Semiconductors,134.62,135.9,130.94,131.01,10863066.0
2022-01-20,TSM,Automobiles,Semiconductors,131.92,132.7499,128.2,128.33,11421884.0
2022-01-21,TSM,Automobiles,Semiconductors,127.08,127.98,124.27,124.53,15573725.0
2022-01-24,TSM,Automobiles,Semiconductors,123.77,126.07,120.13,125.96,17100523.0
2022-01-25,TSM,Automobiles,Semiconductors,125.49,125.82,121.7,122.48,11370503.0
2022-01-26,TSM,Automobiles,Semiconductors,125.38,126.6715,121.89,123.08,13592103.0
2022-01-27,TSM,Automobiles,Semiconductors,124.0,124.14,116.03,116.38,18599845.0
2022-01-28,TSM,Automobiles,Semiconductors,118.71,119.6,114.19,117.61,14005884.0
2022-01-31,TSM,Automobiles,Semiconductors,119.52,122.77,118.81,122.63,10189146.0
2022-02-01,TSM,Automobiles,Semiconductors,122.9,123.2369,120.1,123.05,6956333.0
2022-02-02,TSM,Automobiles,Semiconductors,126.23,126.47,122.55,124.15,8562948.0
2022-02-03,TSM,Automobiles,Semiconductors,121.45,123.88,119.25,119.84,9926778.0
2022-02-04,TSM,Automobiles,Semiconductors,120.44,121.83,119.39,121.02,5743240.0
2022-02-07,TSM,Automobiles,Semiconductors,122.56,124.1,121.88,122.31,6562909.0
2022-02-08,TSM,Automobiles,Semiconductors,122.0,123.86,121.61,123.71,7036211.0
2022-02-09,TSM,Automobiles,Semiconductors,124.88,125.55,122.76,125.52,10979701.0
2022-02-10,TSM,Automobiles,Semiconductors,124.8,128.66,124.36,124.71,10474922.0
2022-02-11,TSM,Automobiles,Semiconductors,125.5,126.58,120.45,121.01,9845686.0
2022-02-14,TSM,Automobiles,Semiconductors,119.95,121.55,118.0,119.77,8081751.0
2022-02-15,TSM,Automobiles,Semiconductors,122.015,124.61,121.46,124.52,9258676.0
2022-02-16,TSM,Automobiles,Semiconductors,123.14,124.29,121.57,123.6,5749484.0
2022-02-17,TSM,Automobiles,Semiconductors,122.49,122.75,119.65,119.76,7976737.0
2022-02-18,TSM,Automobiles,Semiconductors,120.52,120.69,118.45,119.31,8389010.0
2022-02-22,TSM,Automobiles,Semiconductors,117.5,119.36,115.72,116.91,9325637.0
2022-02-23,TSM,Automobiles,Semiconductors,118.55,119.43,115.76,115.9,8114717.0
2022-02-24,TSM,Automobiles,Semiconductors,108.0,111.98,104.38,111.88,27539111.0
2022-02-25,TSM,Automobiles,Semiconductors,112.29,113.0,109.36,111.23,14258911.0
2022-02-28,TSM,Automobiles,Semiconductors,109.37,109.77,105.0,107.01,26390834.0
2022-03-01,TSM,Automobiles,Semiconductors,110.0,111.1062,107.05,108.05,20377882.0
2022-03-02,TSM,Automobiles,Semiconductors,108.4,109.97,107.86,109.61,13342390.0
2022-03-03,TSM,Automobiles,Semiconductors,109.91,110.0,107.6,108.79,10841731.0
2022-03-04,TSM,Automobiles,Semiconductors,107.0,108.12,103.805,105.06,22379149.0
2022-03-07,TSM,Automobiles,Semiconductors,103.29,104.09,99.055,99.29,29422885.0
2022-03-08,TSM,Automobiles,Semiconductors,100.21,103.11,98.62,100.0,25649964.0
2022-03-09,TSM,Automobiles,Semiconductors,104.505,105.72,102.76,104.95,14348370.0
2022-03-10,TSM,Automobiles,Semiconductors,104.19,105.53,102.52,103.96,11811010.0
2022-03-11,TSM,Automobiles,Semiconductors,105.36,105.36,101.3,101.41,18116439.0
2022-03-14,TSM,Automobiles,Semiconductors,101.52,101.86,99.07,99.3,17959381.0
2022-03-15,TSM,Automobiles,Semiconductors,98.03,102.14,97.62,102.09,13415591.0
2022-03-16,TSM,Automobiles,Semiconductors,102.99,105.79,102.81,105.69,20347066.0
2022-03-17,TSM,Automobiles,Semiconductors,105.75,106.53,104.75,106.49,8041999.0
2022-03-18,TSM,Automobiles,Semiconductors,105.71,107.04,104.89,106.72,10024498.0
2022-03-21,TSM,Automobiles,Semiconductors,106.72,107.215,105.1301,106.92,10344819.0
2022-03-22,TSM,Automobiles,Semiconductors,106.39,107.955,106.23,107.04,10377150.0
2022-03-23,TSM,Automobiles,Semiconductors,106.5,108.19,105.35,105.35,12905344.0
2022-03-24,TSM,Automobiles,Semiconductors,106.78,107.98,105.83,107.92,10834029.0
2022-03-25,TSM,Automobiles,Semiconductors,107.69,107.98,105.84,106.73,7415565.0
2022-03-28,TSM,Automobiles,Semiconductors,105.62,106.72,104.61,106.33,8151204.0
2022-03-29,TSM,Automobiles,Semiconductors,107.915,109.755,106.79,109.25,14076209.0
2022-03-30,TSM,Automobiles,Semiconductors,107.79,109.34,106.51,106.73,15456251.0
2022-03-31,TSM,Automobiles,Semiconductors,106.96,107.15,104.19,104.26,13021619.0
2022-04-01,TSM,Automobiles,Semiconductors,105.77,105.95,102.21,102.79,12085100.0
2022-04-04,TSM,Automobiles,Semiconductors,104.02,105.57,103.28,104.79,9083931.0
2022-04-05,TSM,Automobiles,Semiconductors,104.48,104.6,102.11,102.5,12061364.0
2022-04-06,TSM,Automobiles,Semiconductors,100.42,102.14,99.72,101.18,14902562.0
2022-04-07,TSM,Automobiles,Semiconductors,100.42,101.23,99.65,100.52,12430960.0
2022-04-08,TSM,Automobiles,Semiconductors,100.62,100.7,99.12,99.29,11796236.0
2022-04-11,TSM,Automobiles,Semiconductors,98.22,98.38,96.91,97.57,12480480.0
2022-04-12,TSM,Automobiles,Semiconductors,100.0,100.15,97.44,97.44,13291484.0
2022-04-13,TSM,Automobiles,Semiconductors,99.8,102.22,99.5,101.5,15776799.0
2022-04-14,TSM,Automobiles,Semiconductors,104.0,104.5,98.33,98.36,17828483.0
2022-04-18,TSM,Automobiles,Semiconductors,97.95,99.84,97.47,98.77,10277448.0
2022-04-19,TSM,Automobiles,Semiconductors,98.44,99.45,97.71,99.45,10103023.0
2022-04-20,TSM,Automobiles,Semiconductors,100.4,101.0,98.9,99.01,8558736.0
2022-04-21,TSM,Automobiles,Semiconductors,99.75,100.65,97.41,97.66,13038539.0
2022-04-22,TSM,Automobiles,Semiconductors,97.03,97.79,95.36,95.68,11650097.0
2022-04-25,TSM,Automobiles,Semiconductors,95.05,96.28,94.45,96.24,10654403.0
2022-04-26,TSM,Automobiles,Semiconductors,94.94,95.0237,92.77,92.77,11807078.0
2022-04-27,TSM,Automobiles,Semiconductors,91.84,92.69,90.22,90.26,15846299.0
2022-04-28,TSM,Automobiles,Semiconductors,92.16,96.2,91.78,95.22,15176158.0
2022-04-29,TSM,Automobiles,Semiconductors,93.18,95.59,92.77,92.93,10629321.0
2022-05-02,TSM,Automobiles,Semiconductors,92.5,94.273,91.24,93.76,8251931.0
2022-05-03,TSM,Automobiles,Semiconductors,92.78,94.045,92.51,93.63,9511887.0
2022-05-04,TSM,Automobiles,Semiconductors,93.91,96.07,91.915,95.99,8986605.0
2022-05-05,TSM,Automobiles,Semiconductors,94.04,94.38,91.22,92.15,11517236.0
2022-05-06,TSM,Automobiles,Semiconductors,91.4,92.88,90.27,91.63,7944884.0
2022-05-09,TSM,Automobiles,Semiconductors,89.94,90.19,87.01,87.3,11428619.0
2022-05-10,TSM,Automobiles,Semiconductors,90.02,90.29,88.09,88.82,11690449.0
2022-05-11,TSM,Automobiles,Semiconductors,88.87,90.57,87.8,87.83,11531266.0
2022-05-12,TSM,Automobiles,Semiconductors,86.22,88.21,85.39,87.69,11592851.0
2022-05-13,TSM,Automobiles,Semiconductors,88.87,91.36,88.16,90.96,11180642.0
2022-05-16,TSM,Automobiles,Semiconductors,89.87,91.37,89.5,90.41,6729129.0
2022-05-17,TSM,Automobiles,Semiconductors,93.3,93.49,92.37,93.32,7668780.0
2022-05-18,TSM,Automobiles,Semiconductors,92.07,93.23,90.37,90.53,9610923.0
2022-05-19,TSM,Automobiles,Semiconductors,89.84,92.1,89.5586,90.21,7738979.0
2022-05-20,TSM,Automobiles,Semiconductors,93.04,93.04,88.83,90.78,10469940.0
2022-05-23,TSM,Automobiles,Semiconductors,91.02,91.91,90.65,91.5,6920473.0
2022-05-24,TSM,Automobiles,Semiconductors,89.52,89.8,88.52,88.72,8788577.0
2022-05-25,TSM,Automobiles,Semiconductors,89.33,90.92,89.04,90.41,9113503.0
2022-05-26,TSM,Automobiles,Semiconductors,89.41,91.365,89.0378,91.0,9762724.0
2022-05-27,TSM,Automobiles,Semiconductors,92.62,93.818,92.53,93.77,6279008.0
2022-05-31,TSM,Automobiles,Semiconductors,95.54,96.29,94.51,95.3,9621699.0
2022-06-01,TSM,Automobiles,Semiconductors,95.6,96.36,93.825,94.75,6152366.0
2022-06-02,TSM,Automobiles,Semiconductors,93.99,96.37,93.6201,96.34,6334967.0
2022-06-03,TSM,Automobiles,Semiconductors,94.36,94.5829,92.9,93.77,9137134.0
2022-06-06,TSM,Automobiles,Semiconductors,95.0,95.54,92.865,93.11,9440246.0
2022-06-07,TSM,Automobiles,Semiconductors,92.67,93.86,91.77,93.84,7360186.0
2022-06-08,TSM,Automobiles,Semiconductors,94.0,94.9299,93.14,93.47,6446275.0
2022-06-09,TSM,Automobiles,Semiconductors,93.0,93.5,90.8,90.85,8091123.0
2022-06-10,TSM,Automobiles,Semiconductors,90.54,90.72,88.625,88.68,10463738.0
2022-06-13,TSM,Automobiles,Semiconductors,86.06,86.83,85.015,85.55,14603691.0
2022-06-14,TSM,Automobiles,Semiconductors,86.74,87.88,86.2899,87.19,10449553.0
2022-06-15,TSM,Automobiles,Semiconductors,87.51,89.81,87.37,89.13,11742543.0
2022-06-16,TSM,Automobiles,Semiconductors,85.22,85.93,83.99,84.52,10505195.0
2022-06-17,TSM,Automobiles,Semiconductors,85.0,85.6,83.95,85.0,9735491.0
2022-06-21,TSM,Automobiles,Semiconductors,86.0,87.75,86.0,86.95,9603974.0
2022-06-22,TSM,Automobiles,Semiconductors,84.64,86.1753,84.55,84.91,7873518.0
2022-06-23,TSM,Automobiles,Semiconductors,84.13,84.23,82.755,84.12,10370298.0
2022-06-24,TSM,Automobiles,Semiconductors,84.15,86.55,84.15,85.92,10670085.0
2022-06-27,TSM,Automobiles,Semiconductors,86.92,87.0,85.58,85.86,7358017.0
2022-06-28,TSM,Automobiles,Semiconductors,86.15,86.81,84.34,84.34,8290894.0
2022-06-29,TSM,Automobiles,Semiconductors,84.43,84.61,83.33,83.65,7981289.0
2022-06-30,TSM,Automobiles,Semiconductors,81.46,82.22,80.12,81.75,14201624.0
2022-07-01,TSM,Automobiles,Semiconductors,79.04,79.22,76.18,77.0,19531696.0
2022-07-05,TSM,Automobiles,Semiconductors,74.55,76.15,73.74,76.11,22270972.0
2022-07-06,TSM,Automobiles,Semiconductors,74.29,76.3,73.78,75.56,11530526.0
2022-07-07,TSM,Automobiles,Semiconductors,78.6,80.96,78.34,80.65,15847752.0
2022-07-08,TSM,Automobiles,Semiconductors,79.92,82.16,79.76,81.51,10004173.0
2022-07-11,TSM,Automobiles,Semiconductors,79.77,80.27,78.82,79.11,9527709.0
2022-07-12,TSM,Automobiles,Semiconductors,81.16,81.48,78.93,79.1,10363671.0
2022-07-13,TSM,Automobiles,Semiconductors,79.28,81.72,78.9,81.29,14706500.0
2022-07-14,TSM,Automobiles,Semiconductors,82.95,84.04,80.51,83.67,23377014.0
2022-07-15,TSM,Automobiles,Semiconductors,85.58,86.04,83.965,85.63,14061049.0
2022-07-18,TSM,Automobiles,Semiconductors,86.06,86.08,83.37,83.58,11352457.0
2022-07-19,TSM,Automobiles,Semiconductors,85.0,86.47,84.564,86.15,10673130.0
2022-07-20,TSM,Automobiles,Semiconductors,85.18,86.752,85.11,86.56,11664797.0
2022-07-21,TSM,Automobiles,Semiconductors,86.68,87.795,86.4,87.79,7134954.0
2022-07-22,TSM,Automobiles,Semiconductors,87.41,87.73,85.8,86.32,8612137.0
2022-07-25,TSM,Automobiles,Semiconductors,86.3,86.7,85.63,86.3,5960949.0
2022-07-26,TSM,Automobiles,Semiconductors,84.76,85.2,83.845,84.42,6977686.0
2022-07-27,TSM,Automobiles,Semiconductors,85.31,87.9,85.31,87.63,9399496.0
2022-07-28,TSM,Automobiles,Semiconductors,87.13,88.62,86.45,88.61,10668229.0
2022-07-29,TSM,Automobiles,Semiconductors,87.82,89.21,87.79,88.48,10366204.0
2022-08-01,TSM,Automobiles,Semiconductors,85.3,86.89,84.3,86.31,20102613.0
2022-08-02,TSM,Automobiles,Semiconductors,84.52,87.51,84.17,86.05,15541623.0
2022-08-03,TSM,Automobiles,Semiconductors,85.96,86.77,84.555,86.51,20779410.0
2022-08-04,TSM,Automobiles,Semiconductors,87.0,88.42,86.62,88.42,13472519.0
2022-08-05,TSM,Automobiles,Semiconductors,88.03,90.975,88.01,89.77,13293500.0
2022-08-08,TSM,Automobiles,Semiconductors,88.98,89.1,86.91,87.94,12122334.0
2022-08-09,TSM,Automobiles,Semiconductors,86.94,87.14,84.44,85.21,13075014.0
2022-08-10,TSM,Automobiles,Semiconductors,86.81,88.67,86.31,88.67,10704579.0
2022-08-11,TSM,Automobiles,Semiconductors,89.96,91.0,89.31,89.52,11158789.0
2022-08-12,TSM,Automobiles,Semiconductors,89.68,91.35,89.64,90.86,12098828.0
2022-08-15,TSM,Automobiles,Semiconductors,90.01,91.94,90.0,91.57,15949516.0
2022-08-16,TSM,Automobiles,Semiconductors,91.14,91.35,88.5681,89.95,10566123.0
2022-08-17,TSM,Automobiles,Semiconductors,89.0,89.77,88.48,89.2,9093091.0
2022-08-18,TSM,Automobiles,Semiconductors,88.71,89.67,88.415,89.27,10947701.0
2022-08-19,TSM,Automobiles,Semiconductors,88.5,88.59,87.015,87.2,9602761.0
2022-08-22,TSM,Automobiles,Semiconductors,85.41,86.03,84.94,85.24,8053958.0
2022-08-23,TSM,Automobiles,Semiconductors,85.16,86.595,84.99,86.03,8462474.0
2022-08-24,TSM,Automobiles,Semiconductors,85.8,86.13,85.2,85.56,7085798.0
2022-08-25,TSM,Automobiles,Semiconductors,86.33,87.59,86.01,87.57,6602130.0
2022-08-26,TSM,Automobiles,Semiconductors,87.5,87.79,84.65,84.74,9381506.0
2022-08-29,TSM,Automobiles,Semiconductors,83.91,84.32,82.78,82.85,9609997.0
2022-08-30,TSM,Automobiles,Semiconductors,83.78,83.98,81.73,82.79,8392293.0
2022-08-31,TSM,Automobiles,Semiconductors,84.11,84.87,83.0625,83.35,8887148.0
2022-09-01,TSM,Automobiles,Semiconductors,81.45,81.83,80.12,81.64,11565973.0
2022-09-02,TSM,Automobiles,Semiconductors,81.55,82.98,80.61,80.9,8850116.0
2022-09-06,TSM,Automobiles,Semiconductors,81.03,81.03,79.52,80.03,12663563.0
2022-09-07,TSM,Automobiles,Semiconductors,78.39,80.175,78.23,79.95,9843466.0
2022-09-08,TSM,Automobiles,Semiconductors,79.01,80.735,78.77,80.24,8181692.0
2022-09-09,TSM,Automobiles,Semiconductors,80.83,81.66,80.74,81.53,7086204.0
2022-09-12,TSM,Automobiles,Semiconductors,81.97,82.495,81.76,82.15,7903004.0
2022-09-13,TSM,Automobiles,Semiconductors,80.42,81.14,78.515,78.81,12835062.0
2022-09-14,TSM,Automobiles,Semiconductors,79.74,80.155,78.98,79.66,8849582.0
2022-09-15,TSM,Automobiles,Semiconductors,78.58,79.25,77.67,77.98,10533054.0
2022-09-16,TSM,Automobiles,Semiconductors,77.11,78.0,76.92,77.89,10604536.0
2022-09-19,TSM,Automobiles,Semiconductors,76.55,78.23,76.545,78.23,10378599.0
2022-09-20,TSM,Automobiles,Semiconductors,77.54,78.435,77.51,78.15,8202782.0
2022-09-21,TSM,Automobiles,Semiconductors,77.58,79.31,77.14,77.14,10868995.0
2022-09-22,TSM,Automobiles,Semiconductors,76.45,76.75,75.355,75.63,10810170.0
2022-09-23,TSM,Automobiles,Semiconductors,74.3,74.39,73.09,73.87,12685532.0
2022-09-26,TSM,Automobiles,Semiconductors,73.47,74.19,72.92,73.01,13441486.0
2022-09-27,TSM,Automobiles,Semiconductors,73.51,74.04,72.35,73.03,12430577.0
2022-09-28,TSM,Automobiles,Semiconductors,71.11,72.29,70.7,72.13,12943618.0
2022-09-29,TSM,Automobiles,Semiconductors,70.52,70.68,68.48,69.28,16120328.0
2022-09-30,TSM,Automobiles,Semiconductors,67.81,69.65,67.74,68.56,10472365.0
2022-10-03,TSM,Automobiles,Semiconductors,68.08,69.5675,67.65,69.25,11945087.0
2022-10-04,TSM,Automobiles,Semiconductors,70.8,72.9294,70.72,72.81,14900686.0
2022-10-05,TSM,Automobiles,Semiconductors,72.92,74.91,72.58,74.48,14037149.0
2022-10-06,TSM,Automobiles,Semiconductors,73.97,74.92,73.86,74.35,11796844.0
2022-10-07,TSM,Automobiles,Semiconductors,71.81,72.03,69.75,69.75,14758622.0
2022-10-10,TSM,Automobiles,Semiconductors,69.85,69.88,67.01,67.44,16042221.0
2022-10-11,TSM,Automobiles,Semiconductors,64.2,64.91,62.62,63.45,28699310.0
2022-10-12,TSM,Automobiles,Semiconductors,63.6,64.23,63.365,64.11,16468679.0
2022-10-13,TSM,Automobiles,Semiconductors,63.06,70.2,62.32,66.62,36639339.0
2022-10-14,TSM,Automobiles,Semiconductors,67.26,67.45,63.78,63.92,19453090.0
2022-10-17,TSM,Automobiles,Semiconductors,64.98,65.35,64.035,64.89,11280071.0
2022-10-18,TSM,Automobiles,Semiconductors,65.9,66.11,62.78,63.71,16656129.0
2022-10-19,TSM,Automobiles,Semiconductors,62.74,64.11,62.17,63.66,12385218.0
2022-10-20,TSM,Automobiles,Semiconductors,63.75,65.275,63.38,63.58,11300915.0
2022-10-21,TSM,Automobiles,Semiconductors,62.02,63.78,62.02,63.75,13699010.0
2022-10-24,TSM,Automobiles,Semiconductors,60.58,61.62,59.68,61.29,25010771.0
2022-10-25,TSM,Automobiles,Semiconductors,59.96,61.36,59.51,61.14,21700580.0
